datetime,soft_counts,hard_counts,soft_ma5,soft_ma30,hard_ma5,hard_ma30,soft_diff,hard_diff,soft_std5,hard_std5,ratio,flare,target
2024-07-08 14:23:00+00:00,0.16666666666666666,0.0,0.20833333333333334,0.31257936507936507,0.0,0.15936507936507935,-0.33333333333333337,0.0,0.22438186696393755,4.227260752630749e-07,0.16666666666666666,0,0
2024-07-08 14:24:00+00:00,0.0,0.0,0.20833333333333334,0.31257936507936507,0.0,0.15936507936507935,-0.16666666666666666,0.0,0.22438186696393755,4.227260752630749e-07,0.0,0,0
2024-07-08 14:25:00+00:00,0.0,0.0,0.13333333333333333,0.27924603174603174,0.0,0.15936507936507935,0.0,0.0,0.21730674684008813,4.227260752630749e-07,0.0,0,0
2024-07-08 14:26:00+00:00,1.0,0.0,0.3333333333333333,0.3042460317460317,0.0,0.15936507936507935,1.0,0.0,0.4249182927993987,4.227260752630749e-07,1.0,0,0
2024-07-08 14:27:00+00:00,0.25,0.0,0.2833333333333333,0.2959126984126984,0.0,0.14269841269841269,-0.75,0.0,0.41499665326629104,4.227260752630749e-07,0.25,0,0
2024-07-08 14:28:00+00:00,0.5,0.0,0.35,0.29257936507936505,0.0,0.14269841269841269,0.25,0.0,0.4183300132670378,4.227260752630749e-07,0.5,0,0
2024-07-08 14:29:00+00:00,0.0,0.0,0.35,0.29257936507936505,0.0,0.14269841269841269,-0.5,0.0,0.4183300132670378,4.227260752630749e-07,0.0,0,0
2024-07-08 14:30:00+00:00,0.2857142857142857,0.0,0.40714285714285714,0.30210317460317454,0.0,0.14269841269841269,0.2857142857142857,0.0,0.3759342104840219,4.227260752630749e-07,0.2857142857142857,0,0
2024-07-08 14:31:00+00:00,0.0,0.0,0.20714285714285713,0.29376984126984124,0.0,0.14269841269841269,-0.2857142857142857,0.0,0.21189138534559035,4.227260752630749e-07,0.0,0,0
2024-07-08 14:32:00+00:00,0.5,0.0,0.2571428571428571,0.2993253968253968,0.0,0.14269841269841269,0.5,0.0,0.2505096845250026,4.227260752630749e-07,0.5,0,0
